default, ped, 191
end

lowcaramims, ped, 40
	CAR_align_LHS,	351, 24
	CAR_align_RHS,	352, 24
	CAR_alignHI_LHS,	353, 24
	CAR_alignHI_RHS,	354, 24
	CAR_open_LHS,	355, 24
	CAR_open_RHS,	356, 24
	CAR_open_LHS,	357, 24
	CAR_open_RHS,	358, 24
	CAR_getinL_LHS,	359, 24
	CAR_getinL_RHS,	360, 24
	CAR_getinL_LHS,	361, 24
	CAR_getinL_RHS,	362, 24
	-,	363, 24
	CAR_pulloutL_LHS,	364, 24
	CAR_pulloutL_RHS,	365, 24
	-,	366, 24
	CAR_closedoorL_LHS,	367, 24
	CAR_closedoorL_RHS,	368, 24
	CAR_closedoorL_LHS,	369, 24
	CAR_closedoorL_RHS,	370, 24
	CAR_Lshuffle_RHS,	371, 24
	CAR_Lshuffle_RHS,	372, 24
	CAR_getoutL_LHS,	373, 24
	CAR_getoutL_RHS,	374, 24
	CAR_getoutL_LHS,	375, 24
	CAR_getoutL_RHS,	376, 24
	-,	377, 24
	CAR_LjackedLHS,	378, 20
	CAR_LjackedRHS,	379, 20
	CAR_close_LHS,	380, 24
	CAR_close_RHS,	381, 24
	CAR_close_LHS,	382, 24
	CAR_close_RHS,	383, 24
	CAR_rollout_LHS,	384, 2260
	CAR_rollout_RHS,	385, 2260
	CAR_rolldoorLO,	386, 24
	CAR_fallout_LHS,	387, 20
	CAR_fallout_RHS,	388, 20
	CAR_doorlocked_LHS,	389, 24
	CAR_doorlocked_RHS,	390, 24
end

trkcaranims, truck, 40
	TRUCK_ALIGN_LHS,	351, 24
	TRUCK_ALIGN_RHS,	352, 24
	TRUCK_ALIGN_LHS,	353, 24
	TRUCK_ALIGN_LHS,	354, 24
	TRUCK_open_LHS,	355, 24
	TRUCK_open_RHS,	356, 24
	TRUCK_open_LHS,	357, 24
	TRUCK_open_RHS,	358, 24
	TRUCK_getin_LHS,	359, 24
	TRUCK_getin_RHS,	360, 24
	TRUCK_getin_LHS,	361, 24
	TRUCK_getin_RHS,	362, 24
	-,	363, 24
	TRUCK_pullout_LHS,	364, 24
	TRUCK_pullout_RHS,	365, 24
	-,	366, 24
	TRUCK_closedoor_LHS,	367, 24
	TRUCK_closedoor_RHS,	368, 24
	TRUCK_closedoor_LHS,	369, 24
	TRUCK_closedoor_RHS,	370, 24
	TRUCK_Shuffle,	371, 24
	TRUCK_Shuffle,	372, 24
	TRUCK_getout_LHS,	373, 24
	TRUCK_getout_RHS,	374, 24
	TRUCK_getout_LHS,	375, 24
	TRUCK_getout_RHS,	376, 24
	-,	377, 24
	TRUCK_jackedLHS,	378, 20
	TRUCK_jackedRHS,	379, 20
	TRUCK_close_LHS,	380, 24
	TRUCK_close_RHS,	381, 24
	TRUCK_close_LHS,	382, 24
	TRUCK_close_RHS,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

stdbikeanims, ped, 40
	BIKE_pickupR,	351, 24
	BIKE_pickupL,	352, 24
	BIKE_pullupR,	353, 24
	BIKE_pullupL,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	-,	359, 24
	-,	360, 24
	-,	361, 24
	-,	362, 24
	-,	363, 24
	BIKE_elbowL,	364, 24
	BIKE_elbowR,	365, 24
	BIKE_elbowL,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	-,	373, 24
	-,	374, 24
	-,	375, 24
	-,	376, 24
	-,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2264
	-,	385, 2264
	-,	386, 24
	BIKE_fall_off,	387, 20
	BIKE_fall_off,	388, 20
	-,	389, 24
	-,	390, 24
end

sportbikeanims, bikes, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	BIKEs_jumponR,	359, 24
	BIKEs_jumponL,	360, 24
	BIKEs_jumponR,	361, 24
	BIKEs_jumponL,	362, 24
	BIKEs_kick,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	BIKEs_getoffRHS,	373, 24
	BIKEs_getoffLHS,	374, 24
	BIKEs_getoffRHS,	375, 24
	BIKEs_getoffLHS,	376, 24
	BIKEs_getoffBACK,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	BIKEs_getoffBACK,	384, 2264
	BIKEs_getoffBACK,	385, 2264
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

vespabikeanims, bikev, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	BIKEv_jumponR,	359, 24
	BIKEv_jumponL,	360, 24
	BIKEv_jumponR,	361, 24
	BIKEv_jumponL,	362, 24
	BIKEv_kick,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	BIKEv_getoffRHS,	373, 24
	BIKEv_getoffLHS,	374, 24
	BIKEv_getoffRHS,	375, 24
	BIKEv_getoffLHS,	376, 24
	BIKEv_getoffBACK,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	BIKEv_getoffBACK,	384, 2264
	BIKEv_getoffBACK,	385, 2264
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

harleybikeanims, bikeh, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	Bikeh_jumponL,	359, 24
	Bikeh_jumponR,	360, 24
	Bikeh_jumponL,	361, 24
	Bikeh_jumponR,	362, 24
	Bikeh_kick,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	Bikeh_getoffRHS,	373, 24
	Bikeh_getoffLHS,	374, 24
	Bikeh_getoffRHS,	375, 24
	Bikeh_getoffLHS,	376, 24
	Bikeh_getoffBACK,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	Bikeh_getoffBACK,	384, 2264
	Bikeh_getoffBACK,	385, 2264
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

dirtbikeanims, biked, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	Biked_jumponR,	359, 24
	Biked_jumponL,	360, 24
	Biked_jumponR,	361, 24
	Biked_jumponL,	362, 24
	Biked_kick,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	Biked_getoffRHS,	373, 24
	Biked_getoffLHS,	374, 24
	Biked_getoffRHS,	375, 24
	Biked_getoffLHS,	376, 24
	Biked_getoffBACK,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	Biked_getoffBACK,	384, 2264
	Biked_getoffBACK,	385, 2264
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

wayfbikeanims, wayfarer, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	wf_jumponL,	359, 24
	wf_jumponR,	360, 24
	wf_jumponL,	361, 24
	wf_jumponR,	362, 24
	wf_kick,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	wf_getoffLHS,	373, 24
	wf_getoffRHS,	374, 24
	wf_getoffLHS,	375, 24
	wf_getoffRHS,	376, 24
	wf_getoffBACK,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	wf_getoffBACK,	384, 2264
	wf_getoffBACK,	385, 2264
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

bmxbikeanims, bmx, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	bmx_jumponL,	359, 24
	bmx_jumponR,	360, 24
	bmx_jumponL,	361, 24
	bmx_jumponR,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	bmx_getoffLHS,	373, 24
	bmx_getoffRHS,	374, 24
	bmx_getoffLHS,	375, 24
	bmx_getoffRHS,	376, 24
	bmx_getoffBACK,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	bmx_getoffBACK,	384, 2264
	bmx_getoffBACK,	385, 2264
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

mtbbikeanims, mtb, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	mtb_jumponL,	359, 24
	mtb_jumponR,	360, 24
	mtb_jumponL,	361, 24
	mtb_jumponR,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	mtb_getoffLHS,	373, 24
	mtb_getoffRHS,	374, 24
	mtb_getoffLHS,	375, 24
	mtb_getoffRHS,	376, 24
	mtb_getoffBACK,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	mtb_getoffBACK,	384, 2264
	mtb_getoffBACK,	385, 2264
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

choppabikeanims, choppa, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	choppa_jumponL,	359, 24
	choppa_jumponR,	360, 24
	choppa_jumponL,	361, 24
	choppa_jumponR,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	choppa_getoffLHS,	373, 24
	choppa_getoffRHS,	374, 24
	choppa_getoffLHS,	375, 24
	choppa_getoffRHS,	376, 24
	choppa_getoffBACK,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	choppa_getoffBACK,	384, 2264
	choppa_getoffBACK,	385, 2264
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

quadbikeanims, quad, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	quad_geton_LHS,	359, 24
	quad_geton_RHS,	360, 24
	quad_geton_LHS,	361, 24
	quad_geton_RHS,	362, 24
	quad_kick,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	quad_getoff_LHS,	373, 24
	quad_getoff_RHS,	374, 24
	quad_getoff_LHS,	375, 24
	quad_getoff_RHS,	376, 24
	quad_getoff_B,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	quad_getoff_B,	384, 2264
	quad_getoff_B,	385, 2264
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

vancaranims, van, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	VAN_open_back_LHS,	357, 24
	VAN_open_back_RHS,	358, 24
	-,	359, 24
	-,	360, 24
	VAN_getin_back_LHS,	361, 24
	VAN_getin_back_RHS,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	VAN_close_back_LHS,	369, 24
	VAN_close_back_RHS,	370, 24
	-,	371, 24
	-,	372, 24
	-,	373, 24
	-,	374, 24
	VAN_getout_back_LHS,	375, 24
	VAN_getout_back_RHS,	376, 24
	-,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

rustplaneanims, rustler, 40
	Plane_align_LHS,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	Plane_open,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	Plane_getin,	359, 24
	-,	360, 24
	-,	361, 24
	-,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	Plane_close,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	Plane_getout,	373, 24
	-,	374, 24
	-,	375, 24
	-,	376, 24
	-,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	Plane_close,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

coachcaranims, coach, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	COACH_opnL,	355, 24
	COACH_opnR,	356, 24
	COACH_opnL,	357, 24
	COACH_opnR,	358, 24
	COACH_inL,	359, 24
	COACH_inR,	360, 24
	COACH_inL,	361, 24
	COACH_inR,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	COACH_outL,	373, 24
	COACH_outR,	374, 24
	COACH_outL,	375, 24
	COACH_outR,	376, 24
	-,	377, 24
	-,	378, 20
	-,	379, 20
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

buscaranims, bus, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	BUS_open,	355, 24
	BUS_open_RHS,	356, 24
	BUS_open,	357, 24
	-,	358, 24
	BUS_getin_LHS,	359, 24
	BUS_getin_RHS,	360, 24
	BUS_getin_LHS,	361, 24
	-,	362, 24
	-,	363, 24
	BUS_pullout_LHS,	364, 24
	BUS_pullout_LHS,	365, 24
	-,	366, 24
	BUS_close,	367, 24
	-,	368, 24
	BUS_close,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	BUS_getout_LHS,	373, 24
	BUS_getout_RHS,	374, 24
	BUS_getout_LHS,	375, 24
	-,	376, 24
	-,	377, 24
	BUS_jacked_LHS,	378, 20
	BUS_jacked_LHS,	379, 20
	BUS_close,	380, 24
	-,	381, 24
	BUS_close,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

dozercaranims, dozer, 40
	DOZER_align_LHS,	351, 24
	DOZER_align_RHS,	352, 24
	DOZER_align_LHS,	353, 24
	DOZER_align_LHS,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	DOZER_getin_LHS,	359, 24
	DOZER_getin_RHS,	360, 24
	DOZER_getin_LHS,	361, 24
	DOZER_getin_RHS,	362, 24
	-,	363, 24
	DOZER_pullout_LHS,	364, 24
	DOZER_pullout_RHS,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	DOZER_getout_LHS,	373, 24
	DOZER_getout_RHS,	374, 24
	DOZER_getout_LHS,	375, 24
	DOZER_getout_RHS,	376, 24
	-,	377, 24
	DOZER_Jacked_LHS,	378, 20
	DOZER_Jacked_RHS,	379, 20
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

kartcaranims, kart, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	KART_getin_LHS,	359, 24
	KART_getin_RHS,	360, 24
	-,	361, 24
	-,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	KART_getout_LHS,	373, 24
	KART_getout_RHS,	374, 24
	-,	375, 24
	-,	376, 24
	-,	377, 24
	-,	378, 20
	-,	379, 20
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

convcaranims, ped, 40
	CAR_align_LHS,	351, 24
	CAR_align_RHS,	352, 24
	CAR_alignHI_LHS,	353, 24
	CAR_alignHI_RHS,	354, 24
	CAR_open_LHS,	355, 24
	CAR_open_RHS,	356, 24
	CAR_open_LHS,	357, 24
	CAR_open_RHS,	358, 24
	CAR_jumpin_LHS,	359, 24
	CAR_getin_RHS,	360, 24
	CAR_jumpin_LHS,	361, 24
	CAR_getin_RHS,	362, 24
	-,	363, 24
	CAR_pullout_LHS,	364, 24
	CAR_pullout_RHS,	365, 24
	-,	366, 24
	CAR_closedoor_LHS,	367, 24
	CAR_closedoor_RHS,	368, 24
	CAR_closedoor_LHS,	369, 24
	CAR_closedoor_RHS,	370, 24
	CAR_shuffle_RHS,	371, 24
	CAR_shuffle_RHS,	372, 24
	CAR_getout_LHS,	373, 24
	CAR_getout_RHS,	374, 24
	CAR_getout_LHS,	375, 24
	CAR_getout_RHS,	376, 24
	-,	377, 24
	CAR_jackedLHS,	378, 20
	CAR_jackedRHS,	379, 20
	CAR_close_LHS,	380, 24
	CAR_close_RHS,	381, 24
	CAR_close_LHS,	382, 24
	CAR_close_RHS,	383, 24
	CAR_rollout_LHS,	384, 2260
	CAR_rollout_RHS,	385, 2260
	CAR_rolldoor,	386, 24
	CAR_fallout_LHS,	387, 20
	CAR_fallout_RHS,	388, 20
	CAR_doorlocked_LHS,	389, 24
	CAR_doorlocked_RHS,	390, 24
end

mtrkcaranims, truck, 40
	TRUCK_ALIGN_LHS,	351, 24
	TRUCK_ALIGN_RHS,	352, 24
	TRUCK_ALIGN_LHS,	353, 24
	TRUCK_ALIGN_LHS,	354, 24
	TRUCK_open_LHS,	355, 24
	TRUCK_open_RHS,	356, 24
	TRUCK_open_LHS,	357, 24
	TRUCK_open_RHS,	358, 24
	TRUCK_getin_LHS,	359, 24
	TRUCK_getin_RHS,	360, 24
	TRUCK_getin_LHS,	361, 24
	TRUCK_getin_RHS,	362, 24
	-,	363, 24
	TRUCK_pullout_LHS,	364, 24
	TRUCK_pullout_RHS,	365, 24
	-,	366, 24
	TRUCK_closedoor_LHS,	367, 24
	TRUCK_closedoor_RHS,	368, 24
	TRUCK_closedoor_LHS,	369, 24
	TRUCK_closedoor_RHS,	370, 24
	TRUCK_Shuffle,	371, 24
	TRUCK_Shuffle,	372, 24
	TRUCK_getout_LHS,	373, 24
	TRUCK_getout_RHS,	374, 24
	TRUCK_getout_LHS,	375, 24
	TRUCK_getout_RHS,	376, 24
	-,	377, 24
	TRUCK_jackedLHS,	378, 20
	TRUCK_jackedRHS,	379, 20
	TRUCK_close_LHS,	380, 24
	TRUCK_close_RHS,	381, 24
	TRUCK_close_LHS,	382, 24
	TRUCK_close_RHS,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

traincarranims, coach, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	COACH_opnL,	355, 24
	COACH_opnR,	356, 24
	COACH_opnL,	357, 24
	COACH_opnR,	358, 24
	COACH_inL,	359, 24
	COACH_inR,	360, 24
	COACH_inL,	361, 24
	COACH_inR,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	COACH_outL,	373, 24
	COACH_outR,	374, 24
	COACH_outL,	375, 24
	COACH_outR,	376, 24
	-,	377, 24
	-,	378, 20
	-,	379, 20
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

stdtallcaramims, ped, 40
	CAR_align_LHS,	351, 24
	CAR_align_RHS,	352, 24
	CAR_alignHI_LHS,	353, 24
	CAR_alignHI_RHS,	354, 24
	CAR_open_LHS,	355, 24
	CAR_open_RHS,	356, 24
	CAR_open_LHS,	357, 24
	CAR_open_RHS,	358, 24
	CAR_getin_LHS,	359, 24
	CAR_getin_RHS,	360, 24
	CAR_getin_LHS,	361, 24
	CAR_getin_RHS,	362, 24
	-,	363, 24
	CAR_pullout_LHS,	364, 24
	CAR_pullout_RHS,	365, 24
	-,	366, 24
	CAR_closedoor_LHS,	367, 24
	CAR_closedoor_RHS,	368, 24
	CAR_closedoor_LHS,	369, 24
	CAR_closedoor_RHS,	370, 24
	CAR_shuffle_RHS,	371, 24
	CAR_shuffle_RHS,	372, 24
	CAR_getout_LHS,	373, 24
	CAR_getout_RHS,	374, 24
	CAR_getout_LHS,	375, 24
	CAR_getout_RHS,	376, 24
	-,	377, 24
	CAR_jackedLHS,	378, 20
	CAR_jackedRHS,	379, 20
	CAR_close_LHS,	380, 24
	CAR_close_RHS,	381, 24
	CAR_close_LHS,	382, 24
	CAR_close_RHS,	383, 24
	CAR_rollout_LHS,	384, 2260
	CAR_rollout_RHS,	385, 2260
	CAR_rolldoor,	386, 24
	CAR_fallout_LHS,	387, 20
	CAR_fallout_RHS,	388, 20
	CAR_doorlocked_LHS,	389, 24
	CAR_doorlocked_RHS,	390, 24
end

hovercaranims, vortex, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	CAR_jumpin_LHS,	359, 24
	CAR_jumpin_RHS,	360, 24
	-,	361, 24
	-,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	vortex_getout_LHS,	373, 24
	vortex_getout_RHS,	374, 24
	-,	375, 24
	-,	376, 24
	-,	377, 24
	-,	378, 20
	-,	379, 20
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

tankcaranims, tank, 40
	TANK_align_LHS,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	TANK_open_LHS,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	TANK_getin_LHS,	359, 24
	-,	360, 24
	-,	361, 24
	-,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	TANK_close_LHS,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	TANK_getout_LHS,	373, 24
	-,	374, 24
	-,	375, 24
	-,	376, 24
	-,	377, 24
	-,	378, 20
	-,	379, 20
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	TANK_doorlocked,	389, 24
	-,	390, 24
end

bfinjcaramims, BF_injection, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	-,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	BF_getin_LHS,	359, 24
	BF_getin_RHS,	360, 24
	-,	361, 24
	-,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	BF_getout_LHS,	373, 24
	BF_getout_RHS,	374, 24
	-,	375, 24
	-,	376, 24
	-,	377, 24
	-,	378, 20
	-,	379, 20
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

learplaneanims, shamal, 40
	SHAMAL_align,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	SHAMAL_open,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	SHAMAL_getin_LHS,	359, 24
	-,	360, 24
	-,	361, 24
	-,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	-,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	SHAMAL_getout_LHS,	373, 24
	-,	374, 24
	-,	375, 24
	-,	376, 24
	-,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	-,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

harrplaneanims, rustler, 40
	-,	351, 24
	-,	352, 24
	-,	353, 24
	-,	354, 24
	Plane_open,	355, 24
	-,	356, 24
	-,	357, 24
	-,	358, 24
	Plane_getin,	359, 24
	-,	360, 24
	-,	361, 24
	-,	362, 24
	-,	363, 24
	-,	364, 24
	-,	365, 24
	-,	366, 24
	Plane_close,	367, 24
	-,	368, 24
	-,	369, 24
	-,	370, 24
	-,	371, 24
	-,	372, 24
	Plane_getout,	373, 24
	-,	374, 24
	-,	375, 24
	-,	376, 24
	-,	377, 24
	-,	378, 2068
	-,	379, 2068
	-,	380, 24
	-,	381, 24
	-,	382, 24
	-,	383, 24
	-,	384, 2260
	-,	385, 2260
	Plane_close,	386, 24
	-,	387, 20
	-,	388, 20
	-,	389, 24
	-,	390, 24
end

stdcarupright, ped, 40
	CAR_align_LHS,	351, 24
	CAR_align_RHS,	352, 24
	CAR_alignHI_LHS,	353, 24
	CAR_alignHI_RHS,	354, 24
	CAR_open_LHS,	355, 24
	CAR_open_RHS,	356, 24
	CAR_open_LHS,	357, 24
	CAR_open_RHS,	358, 24
	CAR_getin_LHS,	359, 24
	CAR_getin_RHS,	360, 24
	CAR_getin_LHS,	361, 24
	CAR_getin_RHS,	362, 24
