# Author: B1ack_Wh1te
# Horn sfx located in GENRL->bank_68
# Engine banks (on, off) located in GENRL.
# vehicle-----------------------type-----------engineBankIds------stereo---field_8--------field_c---accForLowSpeed--HornSfxId-hornHight----DoorSounds--Radio-------------------RadioType-----field_1c--hornVolumeDelta
swatvan,						CAR,			75,		74,			0,		0.7,			1.0,		False,			10,		0.94387,		3,		Radio_OFF,				EMERGENCY,		18,		0.0
alpha,							CAR,			32,		31,			0,		0.85,			1.0,		False,			4,		1.0,			2,		Radio_Los_Santos,		CIVILIAN,		31,		0.0
phoenix,						CAR,			95,		94,			0,		0.9,			1.0,		False,			9,		1.0595,			1,		Playback_FM,			CIVILIAN,		2,		0.0
glenshit,						CAR,			11,		10,			0,		0.65,			1.0,		False,			6,		1.0595,			1,		Playback_FM,			CIVILIAN,		45,		0.0
sadlshit,						CAR,			89,		88,			0,		0.65,			1.0,		False,			8,		1.0595,			1,		K-DST,					CIVILIAN,		15,		0.0
bagboxa,						SPECIAL,		124,	123,		0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				NONE,			-,		0.0
bagboxb,						SPECIAL,		124,	123,		0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				NONE,			-,		0.0
tugstair,						SPECIAL,		124,	123,		0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				NONE,			-,		0.0
boxburg,						CAR,			131,	130,		0,		0.7,			1.0,		False,			4,		0.8409,			-,		Radio_Los_Santos,		CIVILIAN,		-,		0.0
farmtr1,						SPECIAL,		124,	123,		0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				NONE,			-,		0.0
utiltr1,						SPECIAL,		-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				NONE,			-,		0.0
######################################### LCS VEHICLES ###############################################################################
LCSambulan,						CAR,			131,	130,		0,		0.7,			1.0,		False,			8,		0.94387,		4,		Radio_OFF,				EMERGENCY,		12,		0.0
LCScheetah,						CAR,			97,		96,			1,		0.9,			1.0,		False,			9,		1.0,			2,		SF-UR,					CIVILIAN,		2,		0.0
LCSbanshee,						CAR,			97,		96,			1,		1.0,			1.0,		False,			4,		1.0595,			2,		Radio_X,				CIVILIAN,		2,		0.0
LCSdiablos,							CAR,			40,		39,			0,		0.65,			1.0,		False,			8,		1.1892,			1,		K-JAH_West,				CIVILIAN,		1,		0.0
LCSmafiab,						CAR,			81,		80,			0,		0.85,			1.0,		False,			4,		0.94387,		2,		Bounce_FM,				CIVILIAN,		45,		0.0
LCSBUS,							CAR,			27,		26,			0,		0.7,			1.0,		False,			6,		0.8409,			-,		Master_Sounds_98.3,		CIVILIAN,		20,		0.0
LCSlandstal,						CAR,			93,		92,			0,		0.78,			1.0,		False,			8,		1.0,			2,		CSR_103.9,				CIVILIAN,		0,		0.0
LCSinfernus,						CAR,			32,		31,			1,		0.9,			1.0,		False,			9,		1.1225,			2,		Radio_Los_Santos,		CIVILIAN,		2,		0.0
LCSdeimos,						CAR,			32,		31,			1,		0.9,			1.0,		False,			9,		1.1225,			2,		Radio_Los_Santos,		CIVILIAN,		2,		0.0
LCSghost,							CAR,			2,		1,			1,		0.9,			1.0,		False,			4,		1.1225,			2,		SF-UR,					CIVILIAN,		31,		0.0
lc_bobcat,							CAR,			89,		88,			0,		0.78,			1.0,		False,			8,		1.0,			4,		Radio_X,				CIVILIAN,		15,		0.0
LCSbus2,							CAR,			27,		26,			0,		0.7,			1.0,		False,			6,		0.8409,			-,		Master_Sounds_98.3,		CIVILIAN,		20,		0.0
LCSborgnine,							CAR,			81,		80,			0,		0.85,			1.0,		False,			6,		1.1225,			2,		CSR_103.9,				CIVILIAN,		14,		0.0
LCSrumpo,							CAR,			136,	135,		0,		0.78,			1.0,		False,			2,		0.8409,			4,		Playback_FM,			CIVILIAN,		11,		0.0
LCSkuruma,						CAR,			81,		80,			0,		0.85,			1.0,		False,			4,		1.0,			2,		CSR_103.9,				CIVILIAN,		45,		0.0
LCSesperant,						CAR,			87,		86,			0,		0.7,			1.0,		False,			3,		1.0595,			1,		Master_Sounds_98.3,		CIVILIAN,		1,		0.0
LCSperen,							CAR,			89,		88,			0,		0.78,			1.0,		False,			8,		1.1225,			1,		K-JAH_West,				CIVILIAN,		4,		0.0
LCSmanana,							CAR,			89,		88,			0,		0.7,			1.0,		False,			2,		1.0595,			1,		Bounce_FM,				CIVILIAN,		1,		0.0
LCSbfinject,						CAR,			70,		69,			0,		0.9,			1.0,		False,			7,		0.8909,			-,		Radio_Los_Santos,		CIVILIAN,		17,		0.0
LCSmrwhoop,						CAR,			73,		135,		0,		0.7,			1.0,		False,			6,		0.94387,		4,		Radio_OFF,				CIVILIAN,		16,		0.0
LCSmrwongs,							CAR,			78,		77,			0,		0.65,			1.3348,		False,			3,		0.94387,		3,		K_Rose,					CIVILIAN,		11,		3.0
LCSidaho,						CAR,			87,		86,			0,		0.7,			1.0,		False,			3,		1.0595,			1,		Master_Sounds_98.3,		CIVILIAN,		1,		0.0
LCShotrod,						CAR,			70,		69,			0,		0.9,			1.0,		False,			7,		0.8909,			-,		Radio_Los_Santos,		CIVILIAN,		17,		0.0
LCSforelli_car,						CAR,			32,		31,			1,		0.9,			1.0,		False,			9,		1.1225,			2,		Radio_Los_Santos,		CIVILIAN,		2,		0.0
LCSenforcer,						CAR,			75,		74,			0		0.7,			1.3348,		False,			10,		1.1225,			3,		Radio_OFF,				EMERGENCY,		18,		0.0
LCStrash,							CAR,			75,		74,			0,		0.7,			1.0,		False,			6,		0.8909,			3,		K-DST,					CIVILIAN,		8,		0.0
LCSbarracks,						CAR,			75,		74,			0,		0.7,			1.0,		False,			10,		0.94387,		3,		Radio_OFF,				NONE,			6,		0.0w
LCSflatbed,						CAR,			75,		74,			0,		0.7,			1.0,		False,			10,		0.94387,		3,		K-DST,					CIVILIAN,		6,		0.0
LCSpatriot,						CAR,			93,		92,			0,		0.9,			1.1892,		False,			10,		1.2599,			4,		K-DST,					CIVILIAN,		0,		0.0
LCStaxi,							CAR,			81,		80,			0,		0.85,			1.0,		False,			6,		1.1225,			2,		CSR_103.9,				CIVILIAN,		14,		0.0
LCSstallion,						CAR,			40,		39,			0,		0.85,			1.0,		False,			8,		1.1225,			1,		K-DST,					CIVILIAN,		22,		0.0
LCScopcarlc,						CAR,			81,		80,			0,		0.7,			1.0,		False,			3,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
LCSpanlant,						CAR,			131,	130,		0,		0.78,			1.0,		False,			8,		1.1225,			4,		Radio_Los_Santos,		CIVILIAN,		11,		0.0
LCSfbicar,						CAR,			81,		80,			0,		0.7,			1.0,		False,			3,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
LCSsecurica,						CAR,			131,	130,		0,		0.7,			1.0,		False,			5,		0.8909,			4,		Bounce_FM,				CIVILIAN,		11,		0.0
LCScabbie,							CAR,			20,		19,			0,		0.78,			1.0,		False,			5,		1.0595,			1,		Bounce_FM,				CIVILIAN,		14,		0.0
LC_phobos,						CAR,			95,		94,			0,		0.9,			1.0,		False,			9,		1.0595,			1,		Playback_FM,			CIVILIAN,		2,		0.0
lcs_pony,							CAR,			131,	130,		0,		0.78,			1.0,		False,			3,		1.2599,			4,		Playback_FM,			CIVILIAN,		11,		0.0
lc_moonbeam,						CAR,			89,		88,			0,		0.7,			1.0,		False,			2,		0.8909,			4,		WCTR,					CIVILIAN,		11,		0.0
lcs_hellenbach,						CAR,			32,		31,			1,		0.9,			1.0,		False,			9,		1.1225,			2,		Radio_Los_Santos,		CIVILIAN,		2,		0.0
lc_cheetah,						CAR,			97,		96,			1,		0.9,			1.0,		False,			9,		1.0,			2,		SF-UR,					CIVILIAN,		2,		0.0
#lcs_angel,						BIKE,			134,	133,		2,		0.65,			1.0,		False,			2,		0.8409,			-,		K-DST,					CIVILIAN,		29,		0.0
lcs_pcj600,							BIKE,			119,	118,		2,		0.7,			1.1892,		False,			7,		1.1225,			-,		Radio_X,				CIVILIAN,		29,		0.0
lcs_firetruk,						CAR,			78,		77,			0,		0.7,			1.0,		False,			5,		0.8909,			3,		Radio_OFF,				EMERGENCY,		7,		5.0
lcs_rcbandit,						TRAILER,		30,		112,		0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				SPECIAL,		-,		0.0
lcs_freeway,						BIKE,			134,	133,		2,		0.65,			1.0,		False,			2,		0.8409,			-,		K-DST,					CIVILIAN,		29,		0.0
lc_rhino,							CAR,			78,		77,			0,		0.9,			1.0,		False,			10,		0.8909,			3,		Radio_OFF,				NONE,			21,		6.0
lc_polmav,							HELI,			79,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		Radio_OFF,				EMERGENCY,		13,		0.0
LCSbickle,						CAR,			70,		69,			0,		0.9,			1.0,		False,			7,		0.8909,			-,		Radio_Los_Santos,		CIVILIAN,		17,		0.0
LCStoyz,						CAR,			131,	130,		0,		0.78,			1.0,		False,			8,		1.1225,			4,		Radio_Los_Santos,		CIVILIAN,		11,		0.0
LCSmule,							CAR,			131,	130,		0,		0.7,			1.3348,		False,			8,		0.94387,		4,		K_Rose,					CIVILIAN,		11,		5.0
LCSmafia,						CAR,			81,		80,			0,		0.85,			1.0,		False,			4,		0.94387,		2,		Bounce_FM,				CIVILIAN,		45,		0.0
LCShearse,							CAR,			89,		88,			0,		0.9,			1.0,		False,			6,		1.1225,			4,		Radio_OFF,				CIVILIAN,		23,		0.0
LCSballot,							CAR,			131,	130,		0,		0.78,			1.0,		False,			3,		1.2599,			4,		Playback_FM,			CIVILIAN,		11,		0.0
LCStriadvan,							CAR,			78,		77,			0,		0.65,			1.3348,		False,			3,		0.94387,		3,		K_Rose,					CIVILIAN,		11,		3.0
LCSyardie,						CAR,			40,		39,			0,		0.85,			1.0,		False,			8,		1.1225,			1,		K-DST,					CIVILIAN,		22,		0.0
LCSpredator,						BOAT,			16,		15,			0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_X,				CIVILIAN,		19,		0.0

######################################### CC VEHICLES ###############################################################################
CC_ambulan,						CAR,			131,	130,		0,		0.7,			1.0,		False,			8,		0.94387,		4,		Radio_OFF,				EMERGENCY,		12,		0.0
cc_annihilator,							HELI,			6,		-,			0,		0.85,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		13,		0.0
cc_barracks,						CAR,			75,		74,			0,		0.7,			1.0,		False,			10,		0.94387,		3,		Radio_OFF,				NONE,			6,		0.0w
cc_blistag,						CAR,			87,		86,			0,		0.78,			1.0,		False,			9,		1.1225,			2,		SF-UR,					CIVILIAN,		31,		0.0
cc_bolter,						CAR,			93,		92,			0,		0.85,			1.0,		False,			6,		0.94387,		2,		K-DST,					CIVILIAN,		0,		0.0
cc_boxville,						CAR,			136,	135,		0,		0.7,			1.0,		False,			4,		0.8409,			3,		Radio_Los_Santos,		CIVILIAN,		11,		0.0
cc_buffalo,						CAR,			32,		31,			1,		0.9,			1.0,		False,			3,		1.0595,			2,		Radio_X,				CIVILIAN,		2,		0.0
cc_bus,							CAR,			27,		26,			0,		0.7,			1.0,		False,			6,		0.8409,			-,		Master_Sounds_98.3,		CIVILIAN,		20,		0.0
cc_ccnmav,						HELI,			79,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		13,		0.0
cc_ccpdvan,						CAR,			75,		74,			0		0.7,			1.3348,		False,			10,		1.1225,			3,		Radio_OFF,				EMERGENCY,		18,		0.0
cc_clover,							CAR,			40,		39,			0,		0.65,			1.0,		False,			8,		1.1892,			1,		K-JAH_West,				CIVILIAN,		1,		0.0
cc_copbike,						BIKE,			35,		34,			2,		0.9,			1.0,		False,			7,		1.0,			-,		Radio_OFF,				EMERGENCY,		29,		0.0
cc_copcarcc,						CAR,			81,		80,			0,		0.7,			1.0,		False,			3,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
cc_dinterc,						CAR,			32,		31,			1,		0.9,			1.0,		False,			3,		1.0595,			2,		Radio_X,				CIVILIAN,		2,		0.0
cc_emperor,						CAR,			81,		80,			0,		0.78,			1.0,		False,			9,		1.0,			2,		CSR_103.9,				CIVILIAN,		45,		0.0
cc_enforcer,						CAR,			75,		74,			0		0.7,			1.3348,		False,			10,		1.1225,			3,		Radio_OFF,				EMERGENCY,		18,		0.0
cc_fbicar,						CAR,			81,		80,			0,		0.7,			1.0,		False,			3,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
cc_hauler,							CAR,			40,		39,			0,		0.65,			1.0,		False,			8,		1.1892,			1,		K-JAH_West,				CIVILIAN,		1,		0.0
cc_landstal,						CAR,			93,		92,			0,		0.78,			1.0,		False,			8,		1.0,			2,		CSR_103.9,				CIVILIAN,		0,		0.0
cc_mthreesome,						BIKE,			134,	133,		2,		0.65,			1.0,		False,			2,		0.8409,			-,		K-DST,					CIVILIAN,		29,		0.0
cc_patriot,						CAR,			93,		92,			0,		0.9,			1.1892,		False,			10,		1.2599,			4,		K-DST,					CIVILIAN,		0,		0.0
cc_polarm,							HELI,			79,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		Radio_OFF,				EMERGENCY,		13,		0.0
cc_premier,						CAR,			81,		80,			0,		0.78,			1.0,		False,			9,		1.0,			2,		CSR_103.9,				CIVILIAN,		45,		0.0
cc_prisonbus,							CAR,			27,		26,			0,		0.7,			1.0,		False,			6,		0.8409,			-,		Master_Sounds_98.3,		CIVILIAN,		20,		0.0
cc_python,						CAR,			70,		69,			0,		0.9,			1.0,		False,			7,		0.8909,			-,		Radio_Los_Santos,		CIVILIAN,		17,		0.0
cc_reagan,							CAR,			40,		39,			0,		0.65,			1.0,		False,			8,		1.1892,			1,		K-JAH_West,				CIVILIAN,		1,		0.0
cc_rhino,							CAR,			78,		77,			0,		0.9,			1.0,		False,			10,		0.8909,			3,		Radio_OFF,				NONE,			21,		6.0
cc_rumpo,							CAR,			136,	135,		0,		0.78,			1.0,		False,			2,		0.8409,			4,		Playback_FM,			CIVILIAN,		11,		0.0
cc_savanna,						CAR,			40,		39,			0,		0.9,			1.0,		False,			8,		0.94387,		1,		Radio_Los_Santos,		CIVILIAN,		10,		0.0
cc_securica,						CAR,			131,	130,		0,		0.7,			1.0,		False,			5,		0.8909,			4,		Bounce_FM,				CIVILIAN,		11,		0.0
cc_speedo,						CAR,			131,	130,		0,		0.78,			1.0,		False,			8,		1.1225,			4,		Radio_Los_Santos,		CIVILIAN,		11,		0.0
cc_tampa,							CAR,			89,		88,			0,		0.65,			1.0,		False,			3,		0.94387,		1,		K-JAH_West,				CIVILIAN,		1,		0.0
cc_threesome,						BIKE,			134,	133,		2,		0.65,			1.0,		False,			2,		0.8409,			-,		K-DST,					CIVILIAN,		29,		0.0
cc_trash,							CAR,			75,		74,			0,		0.7,			1.0,		False,			6,		0.8909,			3,		K-DST,					CIVILIAN,		8,		0.0
cc_tuff,							CAR,			131,	130,		0,		0.7,			1.3348,		False,			8,		0.94387,		4,		K_Rose,					CIVILIAN,		11,		5.0
cc_vanderlind,							CAR,			89,		88,			0,		0.78,			1.0,		False,			8,		1.1225,			1,		K-JAH_West,				CIVILIAN,		4,		0.0
cc_voodoo,							CAR,			40,		39,			0,		1.0,			1.0,		False,			3,		1.1225,			1,		Radio_Los_Santos,		CIVILIAN,		10,		0.0
cc_whistle,						CAR,			32,		31,			1,		0.9,			1.0,		False,			3,		1.0595,			2,		Radio_X,				CIVILIAN,		2,		0.0
cc_yankee,							CAR,			136,	135,		0,		0.7,			1.0,		False,			5,		0.94387,		3,		K_Rose,					CIVILIAN,		11,		0.0
cc_tailgater,						CAR,			81,		80,			0,		0.85,			1.0,		False,			4,		1.0,			2,		CSR_103.9,				CIVILIAN,		45,		0.0

######################################### CM VEHICLES ###############################################################################
cm_admiral,						CAR,			81,		80,			0,		0.85,			1.0,		False,			4,		1.0,			2,		CSR_103.9,				CIVILIAN,		45,		0.0
cm_ambulan,						CAR,			131,	130,		0,		0.7,			1.0,		False,			8,		0.94387,		4,		Radio_OFF,				EMERGENCY,		12,		0.0
cm_armymav,							HELI,			6,		-,			0,		0.85,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		13,		0.0
cm_bhburrito,						CAR,			131,	130,		0,		0.78,			1.0,		False,			8,		1.1225,			4,		Radio_Los_Santos,		CIVILIAN,		11,		0.0
cm_blista,						CAR,			87,		86,			0,		0.78,			1.0,		False,			9,		1.1225,			2,		SF-UR,					CIVILIAN,		31,		0.0
cm_bloodh,						CAR,			65,		64,			0,		0.7,			1.0,		False,			3,		0.94387,		1,		K_Rose,					CIVILIAN,		1,		0.0
cm_burrito,						CAR,			131,	130,		0,		0.78,			1.0,		False,			8,		1.1225,			4,		Radio_Los_Santos,		CIVILIAN,		11,		0.0
cm_cabbie,							CAR,			20,		19,			0,		0.78,			1.0,		False,			5,		1.0595,			1,		Bounce_FM,				CIVILIAN,		14,		0.0
cm_cmnmav,							HELI,			79,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		13,		0.0
cm_copcarcm,						CAR,			81,		80,			0,		0.7,			1.0,		False,			3,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
cm_enforcer,						CAR,			75,		74,			0		0.7,			1.3348,		False,			10,		1.1225,			3,		Radio_OFF,				EMERGENCY,		18,		0.0
cm_fbicar,						CAR,			81,		80,			0,		0.7,			1.0,		False,			3,		1.0595,			2,		Radio_OFF,				EMERGENCY,		38,		0.0
CM_firetruk,						CAR,			78,		77,			0,		0.7,			1.0,		False,			5,		0.8909,			3,		Radio_OFF,				EMERGENCY,		7,		5.0
cm_greenwoo,						CAR,			89,		88,			0,		0.85,			1.0,		False,			8,		1.1225,			2,		Radio_Los_Santos,		CIVILIAN,		45,		0.0
cm_kuruma,						CAR,			81,		80,			0,		0.85,			1.0,		False,			4,		1.0,			2,		CSR_103.9,				CIVILIAN,		45,		0.0
cm_militia_enf,						CAR,			75,		74,			0,		0.7,			1.0,		False,			10,		0.94387,		3,		Radio_OFF,				NONE,			6,		0.0
cm_mule,							CAR,			131,	130,		0,		0.7,			1.3348,		False,			8,		0.94387,		4,		K_Rose,					CIVILIAN,		11,		5.0
cm_mule2,							CAR,			131,	130,		0,		0.7,			1.3348,		False,			8,		0.94387,		4,		K_Rose,					CIVILIAN,		11,		5.0
cm_polmav,							HELI,			79,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		Radio_OFF,				EMERGENCY,		13,		0.0
cm_predator,						BOAT,			16,		15,			0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_X,				CIVILIAN,		19,		0.0
cm_reefer,							BOAT,			16,		15,			2,		0.85,			1.0,		False,			-,		1.0,			-,		K-DST,					CIVILIAN,		19,		0.0
cm_rhino,							CAR,			78,		77,			0,		0.9,			1.0,		False,			10,		0.8909,			3,		Radio_OFF,				NONE,			21,		6.0
cm_stanier,						CAR,			95,		94,			0,		0.9,			1.0,		False,			9,		1.0595,			1,		Playback_FM,			CIVILIAN,		2,		0.0
cm_stinger,						CAR,			81,		80,			0,		0.7,			1.0,		False,			8,		1.1892,			2,		WCTR,					CIVILIAN,		45,		0.0
cm_taxi,							CAR,			81,		80,			0,		0.85,			1.0,		False,			6,		1.1225,			2,		CSR_103.9,				CIVILIAN,		14,		0.0
cm_trash,							CAR,			75,		74,			0,		0.7,			1.0,		False,			6,		0.8909,			3,		K-DST,					CIVILIAN,		8,		0.0
cm_voodoo,							CAR,			40,		39,			0,		1.0,			1.0,		False,			3,		1.1225,			1,		Radio_Los_Santos,		CIVILIAN,		10,		0.0
######################################### BW VEHICLES ###############################################################################
bw_airmax,							CAR,			40,		39,			0,		1.0,			1.0,		False,			3,		1.1225,			1,		Radio_Los_Santos,		CIVILIAN,		10,		0.0
bw_ambulan,						CAR,			131,	130,		0,		0.7,			1.0,		False,			8,		0.94387,		4,		Radio_OFF,				EMERGENCY,		12,		0.0
bw_aquabike,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_bike,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_bmx,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_bmxc,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_bmxr,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_bmxs,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_boxville,						CAR,			136,	135,		0,		0.7,			1.0,		False,			4,		0.8409,			3,		Radio_Los_Santos,		CIVILIAN,		11,		0.0
bw_bwnmav,							HELI,			79,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		13,		0.0
bw_cabbie,							CAR,			20,		19,			0,		0.78,			1.0,		False,			5,		1.0595,			1,		Bounce_FM,				CIVILIAN,		14,		0.0
bw_copbike,						BIKE,			35,		34,			2,		0.9,			1.0,		False,			7,		1.0,			-,		Radio_OFF,				EMERGENCY,		29,		0.0
bw_copcarbw,						CAR,			93,		92,			0,		0.85,			1.0,		False,			6,		0.94387,		2,		K-DST,					CIVILIAN,		0,		0.0
bw_custombike,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_delegate,						CAR,			40,		39,			0,		0.7,			1.0,		False,			4,		1.0,			1,		Playback_FM,			CIVILIAN,		1,		0.0
bw_domestic,							CAR,			87,		86,			0,		1.0,			1.0,		False,			7,		0.94387,		2,		SF-UR,					CIVILIAN,		31,		0.0
bw_firetruk,						CAR,			78,		77,			0,		0.7,			1.0,		False,			5,		0.8909,			3,		Radio_OFF,				EMERGENCY,		7,		5.0
bw_faggio,							BIKE,			113,	112,		2,		1.0,			1.0,		True,			2,		1.0595,			-,		Master_Sounds_98.3,		CIVILIAN,		25,		0.0
bw_kart,							CAR,			56,		55,			2,		0.78,			1.0,		True,			2,		1.1225,			-,		Radio_X,				CIVILIAN,		36,		0.0
bw_mower,							CAR,			56,		55,			2,		0.9,			1.0,		True,			2,		0.94387,		-,		K_Rose,					CIVILIAN,		37,		0.0
bw_mtbike,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_oladbike,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_racer,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_retro,							BICYCLE,		13,		12,			2,		0.7,			1.0,		False,			1,		1.0,			-,		Radio_OFF,				SPECIAL,		41,		0.0
bw_stallion,						CAR,			40,		39,			0,		0.85,			1.0,		False,			8,		1.1225,			1,		K-DST,					CIVILIAN,		22,		0.0
bw_stanier,						CAR,			95,		94,			0,		0.9,			1.0,		False,			9,		1.0595,			1,		Playback_FM,			CIVILIAN,		2,		0.0
bw_stepfather,						CAR,			81,		80,			0,		0.85,			1.0,		False,			4,		0.94387,		2,		Bounce_FM,				CIVILIAN,		45,		0.0
bw_taxi,							CAR,			81,		80,			0,		0.85,			1.0,		False,			6,		1.1225,			2,		CSR_103.9,				CIVILIAN,		14,		0.0
bw_vaquero,						CAR,			93,		92,			0,		0.85,			1.0,		False,			6,		0.94387,		2,		K-DST,					CIVILIAN,		0,		0.0
bw_yankeea,							CAR,			78,		77,			0,		0.65,			1.3348,		False,			3,		0.94387,		3,		K_Rose,					CIVILIAN,		11,		3.0
bw_yankeeb,							CAR,			27,		26,			0,		0.78,			1.0,		False,			5,		0.8409,			3,		Playback_FM,			CIVILIAN,		6,		0.0
bw_bus,							CAR,			27,		26,			0,		0.7,			1.0,		False,			6,		0.8409,			-,		Master_Sounds_98.3,		CIVILIAN,		20,		0.0
bw_dozer,							CAR,			83,		82,			0,		0.7,			1.0,		False,			10,		1.0,			-,		Radio_OFF,				NONE,			32,		0.0
bw_forklift,						CAR,			52,		51,			2,		1.0,			1.0,		True,			2,		1.0595,			-,		Radio_OFF,				SPECIAL,		33,		0.0
######################################### CUSTOM VEHICLES ###############################################################################
ss_doce,							CAR,			40,		39,			0,		0.85,			1.0,		False,			9,		0.94387,		1,		Master_Sounds_98.3,		CIVILIAN,		1,		0.0
######################################### VC VEHICLES ###############################################################################
vc_aamb,						HELI,			79,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		13,		0.0
vc_admiral,						CAR,			81,		80,			0,		0.85,			1.0,		False,			4,		1.0,			2,		CSR_103.9,				CIVILIAN,		45,		0.0
vc_ambulan,						CAR,			131,	130,		0,		0.7,			1.0,		False,			8,		0.94387,		4,		Radio_OFF,				EMERGENCY,		12,		0.0
#vc_angel,						BIKE,			134,	133,		2,		0.65,			1.0,		False,			2,		0.8409,			-,		K-DST,					CIVILIAN,		29,		0.0
vc_armadillo,						HELI,			79,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		13,		0.0
vc_at400_1,							PLANE,			-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		28,		0.0
vc_at400_2,							PLANE,			-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		28,		0.0
vc_at400_3,							PLANE,			-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		28,		0.0
vc_at400_4,							PLANE,			-,		-,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		28,		0.0
#vc_atv600,							CAR,			42,		41,			2,		0.3,			1.0,		False,			2,		1.0,			-,		K_Rose,					CIVILIAN,		30,		0.0
vc_baggage,						CAR,			5,		4,			2,		1.0,			1.0,		True,			2,		1.1225,			-,		K-JAH_West,				CIVILIAN,		6,		0.0
vc_banshee,						CAR,			97,		96,			1,		1.0,			1.0,		False,			4,		1.0595,			2,		Radio_X,				CIVILIAN,		2,		0.0
vc_barracks,						CAR,			75,		74,			0,		0.7,			1.0,		False,			10,		0.94387,		3,		Radio_OFF,				NONE,			6,		0.0
vc_benson,							CAR,			78,		77,			0,		0.65,			1.3348,		False,			3,		0.94387,		3,		K_Rose,					CIVILIAN,		11,		3.0
vc_bfinject,						CAR,			70,		69,			0,		0.9,			1.0,		False,			7,		0.8909,			-,		Radio_Los_Santos,		CIVILIAN,		17,		0.0
#vc_biplane,						PLANE,			47,		48,			0,		0.7,			1.0,		False,			-,		1.0,			0,		K-DST,					CIVILIAN,		28,		0.0
vc_bus,							CAR,			27,		26,			0,		0.7,			1.0,		False,			6,		0.8409,			-,		Master_Sounds_98.3,		CIVILIAN,		20,		0.0
vc_cabbie,							CAR,			20,		19,			0,		0.78,			1.0,		False,			5,		1.0595,			1,		Bounce_FM,				CIVILIAN,		14,		0.0
vc_cartcrus,						CAR,			93,		92,			0,		0.9,			1.1892,		False,			10,		1.2599,			4,		K-DST,					CIVILIAN,		0,		0.0
vc_cholo,						CAR,			70,		69,			0,		0.9,			1.0,		False,			7,		0.8909,			-,		Radio_Los_Santos,		CIVILIAN,		17,		0.0
vc_coastg, 						BOAT,			16,		15,			0,		0.7,			1.0,		False,			-,		1.0,			-,		Radio_OFF,				EMERGENCY,		19,		0.0
